city_key,state,latitude,longitude,source
STEVENS POINT,WI,44.52358,-89.57456,geonames
STEWART,MN,44.72468,-94.48582,geonames
STEWARTVILLE,MN,43.85552,-92.48851,geonames
STILLWATER,MN,45.05636,-92.80604,geonames
STILLWATER,OK,36.11561,-97.05837,geonames
STOCKDALE,TX,29.23691,-97.96000,geonames
STOCKERTOWN,PA,40.75399,-75.26212,geonames
STOCKTON,IL,42.34974,-90.00679,geonames
STOKESDALE,NC,36.23708,-79.97948,geonames
STONE MOUNTAIN,GA,33.80816,-84.17020,geonames
STONY CREEK,VA,38.82095,-78.56585,geonames
STORM LAKE,IA,42.64109,-95.20972,geonames
STORY CITY,IA,42.18721,-93.59577,geonames
STRAFFORD,MO,37.26838,-93.11713,geonames
STRASBURG,OH,40.59478,-81.52679,geonames
STRASBURG,PA,39.98316,-76.18412,geonames
STRATFORD,TX,36.33614,-102.07212,geonames
STRAUGHN,IN,39.80894,-85.29136,geonames
STRINGTOWN,OK,34.46676,-96.05333,geonames
STRONG CITY,KS,38.39724,-96.53695,geonames
STROUD,OK,35.74868,-96.65807,geonames
STUART,IA,41.50332,-94.31857,geonames
STURBRIDGE,MA,42.10843,-72.07869,geonames
STURGEON BAY,WI,44.83416,-87.37704,geonames
STURTEVANT,WI,42.69807,-87.89452,geonames
STUTTGART,AR,34.50037,-91.55263,geonames
SUAMICO,WI,44.63194,-88.03927,geonames
SUBLETTE,KS,37.48169,-100.84377,geonames
SUDAN,TX,34.06786,-102.52436,geonames
SUFFOLK,VA,36.72836,-76.58496,geonames
SUGAR GROVE,IL,41.76142,-88.44369,geonames
SULLIVAN,MO,38.20810,-91.16042,geonames
SULPHUR,LA,30.23659,-93.37738,geonames
SULPHUR SPRINGS,TX,33.13845,-95.60107,geonames
SUMMERFIELD,FL,29.00859,-82.03481,geonames
SUMMERTON,SC,33.60822,-80.35120,geonames
SUMMERVILLE,SC,33.01850,-80.17565,geonames
SUMMIT,SD,45.30441,-97.03647,geonames
SUMNER,WA,47.20316,-122.24040,geonames
SUMTER,SC,33.92044,-80.34147,geonames
SUNBURY,OH,40.24256,-82.85907,geonames
SUNNYSIDE,WA,46.32374,-120.00865,geonames
SUPERIOR,MT,47.19159,-114.89180,geonames
SUPERIOR,NE,40.02085,-98.07004,geonames
SUPERIOR,WI,46.72077,-92.10408,geonames
SUPPLY,NC,34.01767,-78.26750,geonames
SURPRISE,AZ,33.63059,-112.33322,geonames
SURRENCY,GA,31.72381,-82.19790,geonames
SUSSEX,WI,43.13390,-88.22204,geonames
SUTTON,MA,42.15010,-71.76285,geonames
SUTTON,WV,38.66454,-80.70982,geonames
SWANSBORO,NC,34.68766,-77.11912,geonames
SWANTON,VT,44.91810,-73.12430,geonames
SWEETWATER,TN,35.60146,-84.46104,geonames
SWEETWATER,TX,32.47095,-100.40594,geonames
SYCAMORE,GA,31.67435,-83.63739,geonames
SYLACAUGA,AL,33.17317,-86.25164,geonames
SYLVANIA,GA,32.75044,-81.63678,geonames
SYRACUSE,NE,40.65722,-96.18640,geonames
SYRACUSE,NY,43.04812,-76.14742,geonames
TACNA,AZ,32.69755,-113.95354,geonames
TACOMA,WA,47.25288,-122.44429,geonames
TAFTON,PA,41.40453,-75.18295,geonames
TALLAHASSEE,FL,30.43826,-84.28073,geonames
TALLAPOOSA,GA,33.74455,-85.28801,geonames
TALLULAH,LA,32.40848,-91.18678,geonames
TAMA,IA,41.96666,-92.57686,geonames
TAMAQUA,PA,40.79731,-75.96937,geonames
TAMPA,FL,27.94752,-82.45843,geonames
TAR HEEL,NC,34.73322,-78.79002,geonames
TARKIO,MO,40.44028,-95.37776,geonames
TATUM,NM,33.25706,-103.31773,geonames
TAYLOR,MI,42.24087,-83.26965,geonames
TAYLOR,MO,39.93810,-91.52377,geonames
TAYLORSVILLE,GA,34.08621,-84.98744,geonames
TAYLORSVILLE,IN,39.29588,-85.95083,geonames
TAZEWELL,TN,36.45425,-83.56935,geonames
TEA,SD,43.44637,-96.83588,geonames
TEAGUE,TX,31.62711,-96.28386,geonames
TEAYS,WV,38.44176,-81.95291,geonames
TECUMSEH,KS,39.04806,-95.57915,geonames
TECUMSEH,NE,40.36667,-96.19612,geonames
TEKONSHA,MI,42.09338,-84.98581,geonames
TEMPLE,GA,33.73705,-85.03244,geonames
TEMPLE,TX,31.09823,-97.34278,geonames
TENAHA,TX,31.94378,-94.24409,geonames
TENNILLE,GA,32.93599,-82.81153,geonames
TERRE HAUTE,IN,39.46670,-87.41391,geonames
TERRELL,TX,32.73596,-96.27526,geonames
TERRY,MS,32.09626,-90.29426,geonames
TEXARKANA,AR,33.44179,-94.03769,geonames
TEXARKANA,TX,33.42513,-94.04769,geonames
TEXHOMA,OK,36.50503,-101.78294,geonames
TEXICO,NM,34.38869,-103.05134,geonames
TEXLINE,TX,36.37781,-103.02410,geonames
THACKERVILLE,OK,33.79344,-97.14307,geonames
THAYNE,WY,42.92076,-111.00216,geonames
THEODORE,AL,30.54769,-88.17528,geonames
THERMAL,CA,33.64030,-116.13945,geonames
THERMOPOLIS,WY,43.64607,-108.21204,geonames
THIBODAUX,LA,29.79576,-90.82287,geonames
THIEF RIVER FALLS,MN,48.11914,-96.18115,geonames
THOMAS,OK,35.74422,-98.74758,geonames
THOMASVILLE,AL,31.91349,-87.73584,geonames
THOMASVILLE,GA,30.83658,-83.97878,geonames
THOMSON,GA,33.47069,-82.50457,geonames
THOROFARE,NJ,39.84234,-75.19629,geonames
THORP,WA,47.06790,-120.67118,geonames
THORP,WI,44.96108,-90.79986,geonames
THREE FORKS,MT,45.89243,-111.55219,geonames
THREE RIVERS,MI,41.94394,-85.63249,geonames
THREE RIVERS,TX,28.46027,-98.18251,geonames
THURMONT,MD,39.62371,-77.41082,geonames
TICONDEROGA,NY,43.84867,-73.42345,geonames
TIFFIN,IA,41.70585,-91.66295,geonames
TIFFIN,OH,41.11450,-83.17797,geonames
TIFTON,GA,31.45046,-83.50850,geonames
TILDEN,TX,28.46194,-98.54918,geonames
TILLATOBA,MS,33.98484,-89.89676,geonames
TILTON,IL,40.09531,-87.64752,geonames
TIMMONSVILLE,SC,34.13488,-79.93979,geonames
TIMPSON,TX,31.90378,-94.39520,geonames
TINLEY PARK,IL,41.57337,-87.78449,geonames
TINNIE,NM,33.37065,-105.22637,geonames
TIOGA,ND,48.39724,-102.93824,geonames
TIPP CITY,OH,39.95839,-84.17216,geonames
TIPTON,IA,41.76974,-91.12793,geonames
TIPTON,IN,40.28226,-86.04110,geonames
TISHOMINGO,MS,34.63676,-88.23171,geonames
TOLEDO,IA,41.99555,-92.57686,geonames
TOLEDO,OH,41.66394,-83.55521,geonames
TOLEDO,WA,46.43983,-122.84678,geonames
TOLLESBORO,KY,38.55952,-83.57603,geonames
TOLLESON,AZ,33.45004,-112.25932,geonames
TOMAH,WI,43.97858,-90.50402,geonames
TOMS BROOK,VA,38.94650,-78.43917,geonames
TONGANOXIE,KS,39.10972,-95.08775,geonames
TONICA,IL,41.21587,-89.06675,geonames
TONKAWA,OK,36.67837,-97.31004,geonames
TONOPAH,AZ,33.49365,-112.93712,geonames
TONOPAH,NV,38.06716,-117.23008,geonames
TOOELE,UT,40.53078,-112.29828,geonames
TOOMSUBA,MS,32.41847,-88.50698,geonames
TOPEKA,KS,39.04833,-95.67804,geonames
TOPPENISH,WA,46.37735,-120.30867,geonames
TORRINGTON,WY,42.06246,-104.18439,geonames
TOWANDA,PA,41.76758,-76.44272,geonames
TOWAOC,CO,37.20444,-108.72954,geonames
TOWER CITY,ND,46.92275,-97.67399,geonames
TOWNSEND,VA,37.18459,-75.95826,geonames
TOWNVILLE,SC,34.17817,-82.37901,geonames
TRAVELERS REST,SC,34.96762,-82.44345,geonames
TRAVERSE CITY,MI,44.76306,-85.62063,geonames
TREGO,WI,45.89967,-91.82101,geonames
TREMONTON,UT,41.71187,-112.16551,geonames
TRENTON,MI,42.13949,-83.17826,geonames
TRENTON,MO,40.07890,-93.61661,geonames
TRENTON,NE,40.17555,-101.01294,geonames
TRENTON,NJ,40.21705,-74.74294,geonames
TRENTON,SC,33.74402,-81.84067,geonames
TRENTON,TX,33.43067,-96.33859,geonames
TRIBUNE,KS,38.46974,-101.75267,geonames
TRINIDAD,CO,37.16946,-104.50054,geonames
TRINITY,TX,30.94519,-95.37550,geonames
TROUTDALE,OR,45.53929,-122.38731,geonames
TROUTMAN,NC,35.70069,-80.88813,geonames
TROUTVILLE,VA,37.41819,-79.87476,geonames
TROY,AL,31.80877,-85.96995,geonames
TROY,IL,41.52003,-88.20173,geonames
TROY,OH,40.03950,-84.20328,geonames
TROY,PA,40.91506,-78.21640,geonames
TROY,TX,31.20684,-97.30278,geonames
TROY,VA,37.95097,-78.24639,geonames
TRUMAN,MN,43.82773,-94.43719,geonames
TRUMANN,AR,35.67369,-90.50733,geonames
TUCSON,AZ,32.22174,-110.92648,geonames
TUCUMCARI,NM,35.17191,-103.72686,geonames
TULAROSA,NM,33.07397,-106.01860,geonames
TULIA,TX,34.53589,-101.75852,geonames
TULLY,NY,42.79812,-76.10937,geonames
TULSA,OK,36.15398,-95.99277,geonames
TUMWATER,WA,47.00732,-122.90931,geonames
TUNICA,MS,34.68455,-90.38288,geonames
TUNKHANNOCK,PA,41.53869,-75.94659,geonames
TUPELO,MS,34.25807,-88.70464,geonames
TUPELO,OK,34.60481,-96.42417,geonames
TURNER,ME,44.25646,-70.25617,geonames
TURRELL,AR,35.37981,-90.25787,geonames
TURTLE LAKE,WI,45.39440,-92.14241,geonames
TUSCALOOSA,AL,33.20984,-87.56917,geonames
TUSCOLA,IL,39.79920,-88.28310,geonames
TUSCOLA,TX,32.20958,-99.79675,geonames
TUSCUMBIA,AL,34.73120,-87.70253,geonames
TUSKEGEE,AL,32.42415,-85.69096,geonames
TWIN CITY,GA,32.58294,-82.15512,geonames
TWIN FALLS,ID,42.56297,-114.46087,geonames
TWINSBURG,OH,41.31256,-81.44011,geonames
TWO HARBORS,MN,47.02271,-91.67073,geonames
TWO RIVERS,WI,44.15388,-87.56925,geonames
TYE,TX,32.45762,-99.87148,geonames
ULYSSES,KS,37.58141,-101.35517,geonames
UMATILLA,OR,45.91735,-119.34252,geonames
UNDERWOOD,IA,41.38694,-95.67667,geonames
UNICOI,TN,36.19539,-82.34958,geonames
UNION CITY,OK,35.39172,-97.94144,geonames
UNION CITY,TN,36.42423,-89.05701,geonames
UNION GROVE,NC,35.66516,-76.60910,geonames
UNION POINT,GA,33.61568,-83.07460,geonames
UNIONTOWN,PA,39.90008,-79.71643,geonames
UNIONVILLE,MO,40.47696,-93.00326,geonames
UNIVERSITY PARK,IL,41.44298,-87.68360,geonames
UPPER MARLBORO,MD,38.81595,-76.74969,geonames
UPPER SANDUSKY,OH,40.82728,-83.28131,geonames
URBANA,IA,42.22416,-91.87434,geonames
URBANDALE,IA,41.62666,-93.71217,geonames
UTICA,IL,41.34059,-89.01008,geonames
UTICA,NY,43.10090,-75.23266,geonames
UVALDE,TX,29.20968,-99.78617,geonames
UXBRIDGE,MA,42.07732,-71.62951,geonames
VADO,NM,32.11176,-106.66250,geonames
VALDOSTA,GA,30.83334,-83.28032,geonames
VALENTINE,NE,42.87278,-100.55097,geonames
VALLEY,AL,32.81874,-85.17939,geonames
VALLEY,NE,41.31278,-96.34614,geonames
VALLEY CITY,ND,46.92331,-98.00315,geonames
VALLEY GROVE,WV,40.08757,-80.57035,geonames
VALLIANT,OK,34.00233,-95.09384,geonames
VALPARAISO,IN,41.47309,-87.06114,geonames
VAN HORN,TX,31.04029,-104.83073,geonames
VANCE,AL,33.17428,-87.23361,geonames
VANCEBORO,NC,35.30850,-77.15412,geonames
VANCEBURG,KY,38.59924,-83.31880,geonames
VANDALIA,IL,38.96060,-89.09368,geonames
VANDALIA,OH,39.89061,-84.19883,geonames
VAUGHN,NM,34.60173,-105.20833,geonames
VEGA,TX,35.24283,-102.42826,geonames
VERNAL,UT,40.45552,-109.52875,geonames
VERNON,TX,34.15536,-99.26628,geonames
VERO BEACH,FL,27.63864,-80.39727,geonames
VERONA,PA,40.50646,-79.84310,geonames
VERONA,WI,42.99083,-89.53318,geonames
VICKSBURG,MS,32.35265,-90.87788,geonames
VIDALIA,GA,32.21769,-82.41346,geonames
VIDALIA,LA,31.56544,-91.42595,geonames
VIDOR,TX,30.13160,-94.01545,geonames
VIENNA,GA,32.09156,-83.79545,geonames
VILLA PARK,IL,41.88975,-87.98895,geonames
VILLA RICA,GA,33.73205,-84.91911,geonames
VILLA RIDGE,MO,38.47255,-90.88680,geonames
VILLE PLATTE,LA,30.68797,-92.27152,geonames
VINCENNES,IN,38.67727,-87.52863,geonames
VINELAND,NJ,39.48623,-75.02573,geonames
VINITA,OK,36.63869,-95.15413,geonames
VINTON,IA,42.16861,-92.02351,geonames
VINTON,LA,30.19076,-93.58127,geonames
VIRGINIA,IL,39.95116,-90.21234,geonames
VIRGINIA BEACH,VA,36.85293,-75.97799,geonames
VIROQUA,WI,43.55692,-90.88874,geonames
VIVIAN,LA,32.87153,-93.98740,geonames
VIVIAN,SD,43.92693,-100.29208,geonames
VOLGA,SD,44.32358,-96.92645,geonames
VON ORMY,TX,29.28913,-98.64446,geonames
WACO,GA,33.70288,-85.18328,geonames
WACO,NE,40.89696,-97.46338,geonames
WACO,TX,31.54933,-97.14667,geonames
WACONIA,MN,44.85080,-93.78691,geonames
WADDY,KY,38.13702,-85.07440,geonames
WADE,NC,35.16294,-78.73613,geonames
WADESBORO,NC,34.96821,-80.07673,geonames
WADLEY,GA,32.86682,-82.40402,geonames
WADSWORTH,IL,42.42863,-87.92397,geonames
WADSWORTH,OH,41.02561,-81.72985,geonames
WAHOO,NE,41.21139,-96.62030,geonames
WAHPETON,ND,46.26524,-96.60591,geonames
WAITE PARK,MN,45.55719,-94.22416,geonames
WAKE FOREST,NC,35.97987,-78.50972,geonames
WAKEENEY,KS,39.02501,-99.87957,geonames
WAKEFIELD,MI,46.47523,-89.93989,geonames
WALCOTT,IA,41.58475,-90.77209,geonames
WALDO,FL,29.78969,-82.16732,geonames
WALDORF,MD,38.62456,-76.93914,geonames
WALKERSVILLE,MD,39.48621,-77.35193,geonames
WALL,TX,31.37405,-100.30759,geonames
WALNUT,IA,41.47749,-95.22194,geonames
WALNUT,MS,34.94620,-88.89978,geonames
WALPOLE,NH,43.07952,-72.42592,geonames
WALSENBURG,CO,37.62418,-104.78026,geonames
WALTERBORO,SC,32.90517,-80.66677,geonames
WALTERS,OK,34.35981,-98.30783,geonames
WALTON,KY,38.87562,-84.61022,geonames
WAMSUTTER,WY,41.67301,-107.97925,geonames
WANAMINGO,MN,44.30441,-92.79047,geonames
WANATAH,IN,41.43060,-86.89836,geonames
WAPAKONETA,OH,40.56783,-84.19356,geonames
WAPATO,WA,46.44763,-120.42034,geonames
WAPELLO,IA,41.18142,-91.18543,geonames
WARFIELD,VA,36.89570,-77.82583,geonames
WARNER,NH,43.28063,-71.81675,geonames
WARNER,OK,35.49426,-95.30552,geonames
WARREN,AR,33.61261,-92.06458,geonames
WARREN,IN,40.68282,-85.42720,geonames
WARREN,ME,44.12036,-69.24005,geonames
WARREN,MI,42.49044,-83.01304,geonames
WARREN,OH,41.23756,-80.81842,geonames
WARREN,PA,41.84395,-79.14504,geonames
WARRENSBURG,MO,38.76279,-93.73605,geonames
WARRENTON,GA,33.40708,-82.66208,geonames
WARRENTON,MO,38.81144,-91.14154,geonames
WARRENTON,VA,38.71345,-77.79527,geonames
WARRENVILLE,IL,41.81781,-88.17340,geonames
WARRIOR,AL,33.81427,-86.80944,geonames
WARSAW,NC,34.99933,-78.09110,geonames
WARSAW,VA,37.95874,-76.75801,geonames
WASCO,OR,45.59179,-120.69811,geonames
WASHINGTON,IA,41.29918,-91.69294,geonames
WASHINGTON,IN,38.65922,-87.17279,geonames
WASHINGTON,KS,39.81806,-97.05086,geonames
WASHINGTON,UT,37.13054,-113.50829,geonames
WATER VALLEY,MS,34.15150,-89.63147,geonames
WATERBURY,CT,41.55815,-73.05150,geonames
WATERFALL,PA,40.12758,-78.06278,geonames
WATERLOO,IA,42.49276,-92.34296,geonames
WATERLOO,IN,41.43199,-85.01997,geonames
WATERLOO,NY,42.90479,-76.86274,geonames
WATERTOWN,NY,43.97478,-75.91076,geonames
WATERTOWN,SD,44.89941,-97.11507,geonames
WATERTOWN,WI,43.19472,-88.72899,geonames
WATERVILLE,OH,41.50089,-83.71827,geonames
WATFORD CITY,ND,47.80224,-103.28325,geonames
WATHENA,KS,39.75916,-94.94969,geonames
WATKINS,CO,39.74526,-104.60747,geonames
WATONGA,OK,35.84477,-98.41313,geonames
WATTS,OK,36.10925,-94.57022,geonames
WAUKEGAN,IL,42.36363,-87.84479,geonames
WAUKESHA,WI,43.01168,-88.23148,geonames
WAUPACA,WI,44.35803,-89.08595,geonames
WAUPUN,WI,43.63332,-88.72955,geonames
WAURIKA,OK,34.16704,-97.99754,geonames
WAUSAU,WI,44.95914,-89.63012,geonames
WAUSEON,OH,41.54922,-84.14161,geonames
WAVERLY,OH,39.12673,-82.98546,geonames
WAXAHACHIE,TX,32.38653,-96.84833,geonames
WAYCROSS,GA,31.21368,-82.35570,geonames
WAYLAND,MI,42.67392,-85.64474,geonames
WAYLAND,MO,40.39449,-91.58321,geonames
WAYNE,NE,42.23056,-97.01782,geonames
WAYNE,PA,40.04400,-75.38769,geonames
WAYNESBORO,GA,33.08987,-82.01567,geonames
WAYNESBORO,VA,38.06847,-78.88947,geonames
WAYNESBURG,PA,41.20202,-77.26442,geonames
WAYNESVILLE,MO,37.82865,-92.20072,geonames
WAYNESVILLE,NC,35.48871,-82.98875,geonames
WEATHERFORD,OK,35.52616,-98.70757,geonames
WEATHERFORD,TX,32.75930,-97.79725,geonames
WEBBERS FALLS,OK,35.51093,-95.12996,geonames
WEBSTER,FL,28.60999,-82.05508,geonames
WEBSTER CITY,IA,42.46942,-93.81605,geonames
WEEDSPORT,NY,43.04868,-76.56272,geonames
WELCH,OK,36.87369,-95.09580,geonames
WELLINGTON,CO,40.70387,-105.00859,geonames
WELLINGTON,KS,37.26530,-97.37171,geonames
WELLINGTON,UT,39.54247,-110.73543,geonames
WELLS,NV,41.11159,-114.96449,geonames
WELLS RIVER,VT,44.15423,-72.04704,geonames
WELLSTON,MI,44.21695,-85.95785,geonames
WELLSVILLE,KS,38.71834,-95.08164,geonames
WELLSVILLE,UT,41.63854,-111.93383,geonames
WELTON,IA,41.90808,-90.59541,geonames
WENATCHEE,WA,47.42346,-120.31035,geonames
WENDOVER,UT,40.73715,-114.03751,geonames
WENONA,IL,41.05253,-89.05036,geonames
WESLACO,TX,26.15952,-97.99084,geonames
WEST BEND,WI,43.42528,-88.18343,geonames
WEST BRANCH,MI,44.27641,-84.23861,geonames
WEST BURLINGTON,IA,40.82504,-91.15654,geonames
WEST CHESTERFIELD,NH,42.90425,-72.51564,geonames
WEST CHICAGO,IL,41.88475,-88.20396,geonames
WEST COLUMBIA,SC,33.99349,-81.07398,geonames
WEST COXSACKIE,NY,42.36064,-73.81679,geonames
WEST FARGO,ND,46.87497,-96.90036,geonames
WEST FRANKFORT,IL,37.89783,-88.93146,geonames
WEST GREENWICH,RI,41.63700,-71.66004,geonames
WEST HAVEN,CT,41.27065,-72.94705,geonames
WEST HELENA,AR,34.52910,-90.59000,geonames
WEST JORDAN,UT,40.60967,-111.93910,geonames
WEST LAFAYETTE,IN,40.42587,-86.90807,geonames
WEST LIBERTY,IA,41.57002,-91.26377,geonames
WEST MEMPHIS,AR,35.14648,-90.18454,geonames
WEST MONROE,LA,32.51848,-92.14764,geonames
WEST PALM BEACH,FL,26.71534,-80.05337,geonames
WEST PARIS,ME,44.32423,-70.57395,geonames
WEST PLAINS,MO,36.72812,-91.85237,geonames
WEST POINT,GA,32.87791,-85.18327,geonames
WEST POINT,MS,33.60762,-88.65033,geonames
WEST POINT,NE,41.84167,-96.70864,geonames
WEST SALEM,WI,43.89913,-91.08125,geonames
WEST UNION,WV,39.29647,-80.77705,geonames
WEST UNITY,OH,41.58616,-84.43495,geonames
WEST WENDOVER,NV,40.73910,-114.07335,geonames
WESTBOROUGH,MA,42.26954,-71.61618,geonames
WESTMINSTER,MA,42.54592,-71.91063,geonames
WESTMORLAND,CA,33.03727,-115.62138,geonames
WESTOVER,MD,38.12401,-75.70632,geonames
WESTVILLE,IN,40.04282,-86.12749,geonames
WESTWEGO,LA,29.90604,-90.14230,geonames
WETUMPKA,AL,32.54374,-86.21191,geonames
WEVER,IA,40.71060,-91.23098,geonames
WHATELY,MA,42.43981,-72.63481,geonames
WHEAT RIDGE,CO,39.76610,-105.07721,geonames
WHEATLAND,WY,42.05407,-104.95295,geonames
WHEATLEY,AR,34.91287,-91.11012,geonames
WHITAKERS,NC,36.10543,-77.71275,geonames
WHITE DEER,TX,35.43532,-101.17294,geonames
WHITE HALL,AR,34.27399,-92.09098,geonames
WHITE HAVEN,PA,41.06064,-75.77408,geonames
WHITE HOUSE,TN,36.47032,-86.65138,geonames
WHITE MARSH,MD,39.38372,-76.43218,geonames
WHITE PIGEON,MI,41.79811,-85.64332,geonames
WHITE PINE,TN,36.10759,-83.28683,geonames
WHITEHALL,MT,45.87076,-112.09749,geonames
WHITELAND,IN,39.55005,-86.07971,geonames
WHITESBORO,TX,33.65622,-96.90695,geonames
WHITESBURG,GA,33.49400,-84.91383,geonames
WHITESTOWN,IN,39.99726,-86.34583,geonames
WHITEVILLE,NC,34.33878,-78.70307,geonames
WHITEWATER,WI,42.83362,-88.73233,geonames
WHITMORE LAKE,MI,42.43970,-83.74530,geonames
WHITNEY,TX,31.95182,-97.32140,geonames
WHITSETT,NC,36.07125,-79.56447,geonames
WICHITA,KS,37.69224,-97.33754,geonames
WICHITA FALLS,TX,33.91371,-98.49339,geonames
WICKETT,TX,31.57013,-103.00099,geonames
WIDENER,AR,35.02343,-90.68483,geonames
WIGGINS,CO,40.23054,-104.07273,geonames
WIGGINS,MS,30.85824,-89.13533,geonames
WIKIEUP,AZ,34.70335,-113.61132,geonames
WILDER,ID,43.67655,-116.91182,geonames
WILDERSVILLE,TN,35.78145,-88.36032,geonames
WILDWOOD,FL,28.86542,-82.04058,geonames
WILDWOOD,GA,34.96341,-85.41107,geonames
WILKESBORO,NC,36.14596,-81.16064,geonames
WILLACOOCHEE,GA,31.34076,-83.04598,geonames
WILLARD,OH,41.05311,-82.72629,geonames
WILLARD,UT,41.40911,-112.03606,geonames
WILLCOX,AZ,32.25285,-109.83201,geonames
WILLIAMS,AZ,35.24946,-112.19100,geonames
WILLIAMS,IA,42.48831,-93.54493,geonames
WILLIAMSBURG,IA,41.66112,-92.00907,geonames
WILLIAMSBURG,KY,36.74342,-84.15966,geonames
WILLIAMSPORT,MD,39.60065,-77.82055,geonames
WILLIAMSTON,NC,35.85460,-77.05551,geonames
WILLIAMSVILLE,IL,39.95422,-89.54871,geonames
WILLINGTON,CT,41.48593,-72.35536,geonames
WILLISBURG,KY,37.80979,-85.12635,geonames
WILLISTON,ND,48.14697,-103.61797,geonames
WILLISTON,SC,33.40265,-81.42011,geonames
WILLMAR,MN,45.12191,-95.04334,geonames
WILLOUGHBY,OH,41.63977,-81.40650,geonames
WILLOW BEACH,AZ,35.86978,-114.66007,manual
WILLOW SPRINGS,IL,41.74087,-87.86033,geonames
WILLOW SPRINGS,MO,36.99228,-91.96987,geonames
WILMER,TX,32.58902,-96.68527,geonames
WILMINGTON,IL,41.30781,-88.14672,geonames
WILMINGTON,NC,34.23556,-77.94604,geonames
WILMINGTON,OH,39.44534,-83.82854,geonames
WILSON,NC,35.72127,-77.91554,geonames
WILSON,WI,44.95358,-92.17352,geonames
WILTON,ND,47.15860,-100.78347,geonames
WINAMAC,IN,41.05143,-86.60306,geonames
WINCHESTER,KY,37.99008,-84.17965,geonames
WINCHESTER,VA,39.18566,-78.16333,geonames
WINDOM,MN,43.86635,-95.11694,geonames
WINDSOR,CO,40.47748,-104.90136,geonames
WINDSOR,MO,38.53224,-93.52215,geonames
WINDSOR,NC,35.99849,-76.94606,geonames
WINDSOR,WI,43.21833,-89.34151,geonames
WINFIELD,AL,33.92899,-87.81725,geonames
WINFIELD,TX,33.16734,-95.11188,geonames
WINFRED,SD,43.99720,-97.36229,geonames
WINK,TX,31.75124,-103.15989,geonames
WINNABOW,NC,34.14934,-78.09360,geonames
WINNEBAGO,IL,42.26613,-89.24122,geonames
WINNECONNE,WI,44.11082,-88.71261,geonames
WINNEMUCCA,NV,40.97296,-117.73568,geonames
WINNFIELD,LA,31.92558,-92.64131,geonames
WINNIE,TX,29.82022,-94.38408,geonames
WINNSBORO,SC,34.38070,-81.08648,geonames
WINONA,MS,33.48207,-89.72814,geonames
WINSLOW,AZ,35.02419,-110.69736,geonames
WINSTON,MO,39.87000,-94.13995,geonames
WINSTON SALEM,NC,36.09986,-80.24422,geonames
WINTER GARDEN,FL,28.56528,-81.58618,geonames
WINTERS,TX,31.95653,-99.96231,geonames
WINTON,NC,36.39571,-76.93190,geonames
WISCONSIN DELLS,WI,43.62748,-89.77096,geonames
WISCONSIN RAPIDS,WI,44.38358,-89.81735,geonames
WISNER,NE,41.98722,-96.91421,geonames
WITTENBERG,WI,44.82720,-89.16956,geonames
WITTMANN,AZ,33.77642,-112.52850,geonames
WIXOM,MI,42.52476,-83.53633,geonames
WOLCOTT,NY,43.22062,-76.81496,geonames
WOLFFORTH,TX,33.50592,-102.00906,geonames
WOLSEY,SD,44.40776,-98.47482,geonames
WONEWOC,WI,43.65275,-90.22346,geonames
WOOD DALE,IL,41.96336,-87.97896,geonames
WOOD RIVER,NE,40.82057,-98.60007,geonames
WOODBINE,GA,30.96396,-81.72416,geonames
WOODBRIDGE,NJ,40.55760,-74.28459,geonames
WOODBURN,IN,41.12533,-84.85330,geonames
WOODFORD,VA,38.11319,-77.40887,geonames
WOODHULL,IL,41.17893,-90.31596,geonames
WOODRUFF,WI,45.89634,-89.69904,geonames
WOODS CROSS,UT,40.87161,-111.89216,geonames
WOODVILLE,TX,30.77520,-94.41548,geonames
WOODWARD,OK,36.43365,-99.39039,geonames
WOODWAY,TX,31.50600,-97.20501,geonames
WOOSTER,OH,40.80517,-81.93646,geonames
WORLAND,WY,44.01690,-107.95537,geonames
WORTHINGTON,MN,43.61996,-95.59640,geonames
WRAY,CO,40.07582,-102.22325,geonames
WRENS,GA,33.20765,-82.39179,geonames
WRENTHAM,MA,42.06677,-71.32811,geonames
WRIGHT,WY,43.75124,-105.49201,geonames
WRIGHTSVILLE,GA,32.72933,-82.71986,geonames
WRIGHTSVILLE,PA,40.02565,-76.52997,geonames
WYLIE,TX,33.01512,-96.53888,geonames
WYNNEWOOD,OK,34.64342,-97.16447,geonames
WYOMING,MI,42.91336,-85.70531,geonames
WYSOX,PA,41.77452,-76.39938,geonames
WYTHEVILLE,VA,36.94845,-81.08481,geonames
YAKIMA,WA,46.60207,-120.50590,geonames
YANKTON,SD,42.87111,-97.39728,geonames
YEMASSEE,SC,32.69018,-80.85066,geonames
YERINGTON,NV,38.98575,-119.16293,geonames
YORK,NE,40.86807,-97.59200,geonames
YORK,PA,39.96260,-76.72774,geonames
YORK SPRINGS,PA,40.00898,-77.11554,geonames
YORKSHIRE,NY,42.53006,-78.47280,geonames
YORKTOWN,IN,40.17365,-85.49414,geonames
YORKVILLE,IL,41.64114,-88.44729,geonames
YOUNGSTOWN,FL,30.36436,-85.43826,geonames
YOUNGSTOWN,OH,41.09978,-80.64952,geonames
YOUNGSVILLE,NC,36.02487,-78.47444,geonames
YUCCA,AZ,34.87223,-114.14940,geonames
YUKON,OK,35.50672,-97.76254,geonames
YULEE,FL,30.63190,-81.60649,geonames
YUMA,AZ,32.72532,-114.62440,geonames
